CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,CAMERA.recordTime,CAMERA.remainPhotoNum,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltage4,BATTERY.cellVoltage5,BATTERY.cellVoltage6,BATTERY.cellVoltage7,BATTERY.cellVoltage8,BATTERY.cellVoltage9,BATTERY.cellVoltage10,BATTERY.cellVoltage11,BATTERY.cellVoltage12,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,BATTERY.cycleCount,BATTERY.batteryLife,BATTERY.index,BATTERY.usefulTime,BATTERY.goHomeTime,BATTERY.landTime,BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY1.chargeLevel,BATTERY1.voltage,BATTERY1.current,BATTERY1.currentCapacity,BATTERY1.fullCapacity,BATTERY1.cellNum,BATTERY1.isCellVoltageEstimated,BATTERY1.cellVoltage1,BATTERY1.cellVoltage2,BATTERY1.cellVoltage3,BATTERY1.cellVoltage4,BATTERY1.cellVoltage5,BATTERY1.cellVoltage6,BATTERY1.cellVoltage7,BATTERY1.cellVoltage8,BATTERY1.cellVoltage9,BATTERY1.cellVoltage10,BATTERY1.cellVoltage11,BATTERY1.cellVoltage12,BATTERY1.cellVoltageDeviation,BATTERY1.maxCellVoltageDeviation,BATTERY1.temperature,BATTERY1.minTemperature,BATTERY1.maxTemperature,BATTERY1.cycleCount,BATTERY1.batteryLife,BATTERY1.index,BATTERY2.chargeLevel,BATTERY2.voltage,BATTERY2.current,BATTERY2.currentCapacity,BATTERY2.fullCapacity,BATTERY2.cellNum,BATTERY2.isCellVoltageEstimated,BATTERY2.cellVoltage1,BATTERY2.cellVoltage2,BATTERY2.cellVoltage3,BATTERY2.cellVoltage4,BATTERY2.cellVoltage5,BATTERY2.cellVoltage6,BATTERY2.cellVoltage7,BATTERY2.cellVoltage8,BATTERY2.cellVoltage9,BATTERY2.cellVoltage10,BATTERY2.cellVoltage11,BATTERY2.cellVoltage12,BATTERY2.cellVoltageDeviation,BATTERY2.maxCellVoltageDeviation,BATTERY2.temperature,BATTERY2.minTemperature,BATTERY2.maxTemperature,BATTERY2.cycleCount,BATTERY2.batteryLife,BATTERY2.index,BATTERY3.chargeLevel,BATTERY3.voltage,BATTERY3.current,BATTERY3.currentCapacity,BATTERY3.fullCapacity,BATTERY3.cellNum,BATTERY3.isCellVoltageEstimated,BATTERY3.cellVoltage1,BATTERY3.cellVoltage2,BATTERY3.cellVoltage3,BATTERY3.cellVoltage4,BATTERY3.cellVoltage5,BATTERY3.cellVoltage6,BATTERY3.cellVoltage7,BATTERY3.cellVoltage8,BATTERY3.cellVoltage9,BATTERY3.cellVoltage10,BATTERY3.cellVoltage11,BATTERY3.cellVoltage12,BATTERY3.cellVoltageDeviation,BATTERY3.maxCellVoltageDeviation,BATTERY3.temperature,BATTERY3.minTemperature,BATTERY3.maxTemperature,BATTERY3.cycleCount,BATTERY3.batteryLife,BATTERY3.index,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,HOME.windWarning,HOME.aircraftHeadDirection,HOME.hasGoHome,MC.failSafeProtection,MC.mvoFuncEnabled,MC.avoidObstacleEnabled,MC.userAvoidEnabled,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.takeOffAltitude,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2026-09-03T11:42:28.299Z,1459.4,43.02695266432162,12.586767916120715,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.0,2.9,-178.4,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:28.401Z,1459.5,43.0269526694959,12.586767932093135,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.0,3.6,-178.5,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:28.509Z,1459.6,43.026952676863246,12.586767944385917,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.2,3.9,-178.6,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:28.612Z,1459.7,43.02695268874524,12.586767941538294,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.1,3.6,-178.7,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:28.718Z,1459.8,43.026952704439395,12.58676792821427,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,3.9,3.2,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:28.819Z,1459.9,43.02695273170714,12.58676791433948,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.0,2.9,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:28.926Z,1460.0,43.02695274815517,12.586767899761576,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.1,2.7,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:29.027Z,1460.1,43.026952769366275,12.586767893574171,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.2,2.7,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.516,18.918,7876,9554,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:29.027Z,1460.2,43.02695279885279,12.586767901249843,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,4.1,3.3,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.66,18.854,7876,9554,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:29.234Z,1460.3,43.02695284708321,12.58676792206203,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,3.8,3.9,-178.8,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,82,45.505,9.422,3999,4938,12,true,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,3.7920835,0.0,0.0,38.1,33.1,38.1,0,0,0,1537,66,1,14,7,141376.22,18850.162,0,NonGoHome,0,20,0,10,1,82,45.66,18.854,7876,9554,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.516,9.422,3999,4938,12,true,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,3.793,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:29.338Z,1460.4,43.02695289647013,12.586767913542618,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,3.3,4.0,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,81,45.66,9.506,3999,4938,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,0,0,0,1533,66,1,14,7,141637.64,18885.02,0,NonGoHome,0,20,0,10,1,82,45.66,18.854,7876,9554,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.66,9.506,3999,4938,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
2026-09-03T11:42:29.441Z,1460.5,43.02695295198221,12.586767876429876,3.1,3.3,3.3,132.89435,0.0,3.4,0.0,2.0,0.0,0.0,3.1,3.5,-178.9,GPSAtti,,None,true,Already,25,10,Matrice300RTK,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-140.6,false,false,false,false,false,false,true,Normal,0,2609,90,90,1024,1024,1024,1024,81,45.66,9.506,3999,4938,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,0,0,0,1533,66,1,14,7,141637.64,18885.02,0,NonGoHome,0,20,0,10,1,82,45.66,18.854,7876,9554,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,84,83,0,81,45.66,9.506,3999,4938,12,true,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,3.805,0.0,0.0,38.1,33.1,38.1,0,0,1,0,0.0,0.0,0,0,12,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.02691445503256,12.586910588685743,129.79434,120.0,true,FixedHeight,false,false,false,false,,false,false,false,,100,,120.0,63,0,1,false,GoHome,true,true,true,Android,0.0.34,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,1Z6PHCNDA02AGW,,,962.5,1.3685642,6.0,5.714018,3.4,129.79434,0,0,dji aircraft,1ZNBJ3100C00XR,1W83J5E000L014,1ZMBJ1B00300LU,Android,0.0.34
